구분,지원자 ID,지원경로,포지션,지원일자,코딩테스트,코딩테스트_점수,코딩테스트_결과,서류전형,면접전형,면접전형_결과,입사일자,불합격 사유,,,,**업데이트 일자:,2026.05.19
비개발,7395426,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395427,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395431,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395434,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395435,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395436,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395437,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395438,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395439,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395440,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395441,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395443,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395446,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395447,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395448,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395449,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395450,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395452,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395453,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395456,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395461,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395463,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395464,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395465,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395467,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395468,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395471,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395473,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395474,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395476,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395477,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395479,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395480,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395482,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395484,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395486,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395488,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395490,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395491,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395494,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395496,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395498,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395501,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395506,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395508,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395509,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395511,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395514,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395516,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395518,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395521,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395523,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395528,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395531,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395532,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395534,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395535,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395536,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395539,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395540,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395541,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395544,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395545,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395546,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395548,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395551,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395552,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395555,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395556,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7395558,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7395559,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395560,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395561,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7395562,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7395875,잡코리아,HR,2026. 4. 20,,,,합격,O,합격,2026. 4. 23,,,,,,
비개발,7396188,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396189,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396190,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396191,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396193,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396195,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396196,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396197,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396198,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396200,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396202,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396203,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396204,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396206,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396207,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396209,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396210,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396211,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396212,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396213,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396215,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396217,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396218,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396221,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396224,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396231,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396233,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396234,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396235,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396237,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396239,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396240,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396241,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396243,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396245,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396246,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396247,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396248,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396250,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396251,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396252,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396255,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396256,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396257,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396258,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396259,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396260,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396261,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396264,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396268,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396271,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396273,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396274,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396275,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396276,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396277,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396278,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396281,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396282,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396283,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396285,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396287,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396288,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396289,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396290,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396291,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396292,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396294,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396295,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396297,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396298,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396299,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396301,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396304,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396305,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396307,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396309,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396311,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396312,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396313,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396314,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396315,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396318,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396321,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396322,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_중복지원,,,,,
비개발,7396323,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396324,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396325,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396328,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396329,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396330,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396332,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396333,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396334,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396336,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396338,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396339,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396340,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396357,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396358,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396359,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396361,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396362,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396364,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396365,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396366,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396368,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396459,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396460,사람인,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396541,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396542,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396544,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396545,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396547,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396549,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396550,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396551,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396552,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396553,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
비개발,7396554,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_재지원자,,,,,
비개발,7396556,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396557,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396558,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396559,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396560,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_중복지원,,,,,
비개발,7396561,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 초과,,,,,
비개발,7396562,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396563,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_자격 요건 부족,,,,,
비개발,7396564,잡코리아,HR,2026. 4. 20,,,,불합격,X,,,서류_포지션마감,,,,,
